country,continent,date,vacc,ttl_vacc,ppl_vacc,ppl_ful_vacc,dai_vacc_raw,dai_vacc,ttl_vacc_per_100,ppl_vacc_per_100,ppl_ful_vacc_per_100,dai_vacc_per_million,dvraw_1,csum,population,codes
Azerbaijan,Asia,18/1/2021,"Oxford/AstraZeneca, Sinovac",3250,NA,NA,3250,3250,0.032,NA,NA,321,NA,3250,10154978,AZE
Azerbaijan,Asia,19/1/2021,"Oxford/AstraZeneca, Sinovac",6500,NA,NA,3250,3250,0.064,NA,NA,321,NA,6500,10154978,AZE
Azerbaijan,Asia,20/1/2021,"Oxford/AstraZeneca, Sinovac",9750,NA,NA,3250,3250,0.096,NA,NA,321,NA,9750,10154978,AZE
Azerbaijan,Asia,21/1/2021,"Oxford/AstraZeneca, Sinovac",13000,NA,NA,3250,3250,0.128,NA,NA,321,NA,13000,10154978,AZE
Azerbaijan,Asia,22/1/2021,"Oxford/AstraZeneca, Sinovac",16250,NA,NA,3250,3250,0.16,NA,NA,321,NA,16250,10154978,AZE
Azerbaijan,Asia,23/1/2021,"Oxford/AstraZeneca, Sinovac",19500,NA,NA,3250,3250,0.192,NA,NA,321,NA,19500,10154978,AZE
Azerbaijan,Asia,24/1/2021,"Oxford/AstraZeneca, Sinovac",22750,NA,NA,3250,3250,0.224,NA,NA,321,NA,22750,10154978,AZE
Azerbaijan,Asia,25/1/2021,"Oxford/AstraZeneca, Sinovac",26000,NA,NA,3250,3250,0.256,NA,NA,321,NA,26000,10154978,AZE
Azerbaijan,Asia,26/1/2021,"Oxford/AstraZeneca, Sinovac",29250,NA,NA,3250,3250,0.288,NA,NA,321,NA,29250,10154978,AZE
Azerbaijan,Asia,27/1/2021,"Oxford/AstraZeneca, Sinovac",32500,NA,NA,3250,3250,0.32,NA,NA,321,NA,32500,10154978,AZE
Azerbaijan,Asia,28/1/2021,"Oxford/AstraZeneca, Sinovac",35750,NA,NA,3250,3250,0.352,NA,NA,321,NA,35750,10154978,AZE
Azerbaijan,Asia,29/1/2021,"Oxford/AstraZeneca, Sinovac",39000,NA,NA,3250,3250,0.384,NA,NA,321,NA,39000,10154978,AZE
Azerbaijan,Asia,30/1/2021,"Oxford/AstraZeneca, Sinovac",42250,NA,NA,3250,3250,0.416,NA,NA,321,NA,42250,10154978,AZE
Azerbaijan,Asia,31/1/2021,"Oxford/AstraZeneca, Sinovac",45500,NA,NA,3250,3250,0.448,NA,NA,321,NA,45500,10154978,AZE
Azerbaijan,Asia,1/2/2021,"Oxford/AstraZeneca, Sinovac",48750,NA,NA,3250,3250,0.48,NA,NA,321,NA,48750,10154978,AZE
Azerbaijan,Asia,2/2/2021,"Oxford/AstraZeneca, Sinovac",52000,NA,NA,3250,3250,0.512,NA,NA,321,NA,52000,10154978,AZE
Azerbaijan,Asia,3/2/2021,"Oxford/AstraZeneca, Sinovac",55250,NA,NA,3250,3250,0.544,NA,NA,321,NA,55250,10154978,AZE
Azerbaijan,Asia,4/2/2021,"Oxford/AstraZeneca, Sinovac",58500,NA,NA,3250,3250,0.576,NA,NA,321,NA,58500,10154978,AZE
Azerbaijan,Asia,5/2/2021,"Oxford/AstraZeneca, Sinovac",61750,NA,NA,3250,3250,0.608,NA,NA,321,NA,61750,10154978,AZE
Azerbaijan,Asia,6/2/2021,"Oxford/AstraZeneca, Sinovac",65000,65000,NA,3250,3250,0.64,0.64,NA,321,NA,65000,10154978,AZE
Azerbaijan,Asia,7/2/2021,"Oxford/AstraZeneca, Sinovac",69204,NA,NA,4204,4204,0.681,NA,NA,415,NA,69204,10154978,AZE
Azerbaijan,Asia,8/2/2021,"Oxford/AstraZeneca, Sinovac",74362,NA,NA,5158,5158,0.732,NA,NA,509,NA,74362,10154978,AZE
Azerbaijan,Asia,9/2/2021,"Oxford/AstraZeneca, Sinovac",80474,NA,NA,6112,6112,0.792,NA,NA,603,NA,80474,10154978,AZE
Azerbaijan,Asia,10/2/2021,"Oxford/AstraZeneca, Sinovac",87540,NA,NA,7066,7066,0.862,NA,NA,697,NA,87540,10154978,AZE
Azerbaijan,Asia,11/2/2021,"Oxford/AstraZeneca, Sinovac",95560,NA,NA,8020,8020,0.941,NA,NA,791,NA,95560,10154978,AZE
Azerbaijan,Asia,12/2/2021,"Oxford/AstraZeneca, Sinovac",104535,NA,NA,8975,8975,1.029,NA,NA,885,NA,104535,10154978,AZE
Azerbaijan,Asia,13/2/2021,"Oxford/AstraZeneca, Sinovac",114464,NA,NA,9929,9929,1.127,NA,NA,979,NA,114464,10154978,AZE
Azerbaijan,Asia,14/2/2021,"Oxford/AstraZeneca, Sinovac",124393,NA,NA,9929,9929,1.225,NA,NA,979,NA,124393,10154978,AZE
Azerbaijan,Asia,15/2/2021,"Oxford/AstraZeneca, Sinovac",134322,NA,NA,9929,9929,1.323,NA,NA,979,NA,134322,10154978,AZE
Azerbaijan,Asia,16/2/2021,"Oxford/AstraZeneca, Sinovac",144251,NA,NA,9929,9929,1.42,NA,NA,979,NA,144251,10154978,AZE
Azerbaijan,Asia,17/2/2021,"Oxford/AstraZeneca, Sinovac",154180,NA,NA,9929,9929,1.518,NA,NA,979,NA,154180,10154978,AZE
Azerbaijan,Asia,18/2/2021,"Oxford/AstraZeneca, Sinovac",164109,NA,NA,9929,9929,1.616,NA,NA,979,NA,164109,10154978,AZE
Azerbaijan,Asia,19/2/2021,"Oxford/AstraZeneca, Sinovac",174038,NA,NA,9929,9929,1.714,NA,NA,979,NA,174038,10154978,AZE
Azerbaijan,Asia,20/2/2021,"Oxford/AstraZeneca, Sinovac",183967,NA,NA,9929,9929,1.812,NA,NA,979,NA,183967,10154978,AZE
Azerbaijan,Asia,21/2/2021,"Oxford/AstraZeneca, Sinovac",193896,NA,NA,9929,9929,1.909,NA,NA,979,NA,193896,10154978,AZE
Azerbaijan,Asia,22/2/2021,"Oxford/AstraZeneca, Sinovac",203825,NA,NA,9929,9929,2.007,NA,NA,979,NA,203825,10154978,AZE
Azerbaijan,Asia,23/2/2021,"Oxford/AstraZeneca, Sinovac",213754,NA,NA,9929,9929,2.105,NA,NA,979,NA,213754,10154978,AZE
Azerbaijan,Asia,24/2/2021,"Oxford/AstraZeneca, Sinovac",223683,NA,NA,9929,9929,2.203,NA,NA,979,NA,223683,10154978,AZE
Azerbaijan,Asia,25/2/2021,"Oxford/AstraZeneca, Sinovac",233612,NA,NA,9929,9929,2.3,NA,NA,979,NA,233612,10154978,AZE
Azerbaijan,Asia,26/2/2021,"Oxford/AstraZeneca, Sinovac",243541,NA,NA,9929,9929,2.398,NA,NA,979,NA,243541,10154978,AZE
Azerbaijan,Asia,27/2/2021,"Oxford/AstraZeneca, Sinovac",253470,NA,NA,9929,9929,2.496,NA,NA,979,NA,253470,10154978,AZE
Azerbaijan,Asia,28/2/2021,"Oxford/AstraZeneca, Sinovac",263399,NA,NA,9929,9929,2.594,NA,NA,979,NA,263399,10154978,AZE
Azerbaijan,Asia,1/3/2021,"Oxford/AstraZeneca, Sinovac",293360,293360,NA,9929,9929,2.889,2.889,NA,979,NA,273328,10154978,AZE
Azerbaijan,Asia,2/3/2021,"Oxford/AstraZeneca, Sinovac",284978,NA,NA,11650,11650,2.806,NA,NA,1149,NA,284978,10154978,AZE
Azerbaijan,Asia,3/3/2021,"Oxford/AstraZeneca, Sinovac",337315,337315,NA,13371,13371,3.322,3.322,NA,1319,NA,298349,10154978,AZE
Azerbaijan,Asia,4/3/2021,"Oxford/AstraZeneca, Sinovac",312068,NA,NA,13719,13719,3.073,NA,NA,1353,NA,312068,10154978,AZE
Azerbaijan,Asia,5/3/2021,"Oxford/AstraZeneca, Sinovac",326135,NA,NA,14067,14067,3.212,NA,NA,1387,NA,326135,10154978,AZE
Azerbaijan,Asia,6/3/2021,"Oxford/AstraZeneca, Sinovac",340550,NA,NA,14415,14415,3.354,NA,NA,1422,NA,340550,10154978,AZE
Azerbaijan,Asia,7/3/2021,"Oxford/AstraZeneca, Sinovac",355313,NA,NA,14763,14763,3.499,NA,NA,1456,NA,355313,10154978,AZE
Azerbaijan,Asia,8/3/2021,"Oxford/AstraZeneca, Sinovac",370423,NA,NA,15110,15110,3.648,NA,NA,1490,NA,370423,10154978,AZE
Azerbaijan,Asia,9/3/2021,"Oxford/AstraZeneca, Sinovac",411496,411496,NA,13737,13737,4.052,4.052,NA,1355,NA,384160,10154978,AZE
Azerbaijan,Asia,10/3/2021,"Oxford/AstraZeneca, Sinovac",428635,428635,NA,17139,13046,4.221,4.221,NA,1287,NA,401299,10154978,AZE
Azerbaijan,Asia,11/3/2021,"Oxford/AstraZeneca, Sinovac",436849,436849,NA,8214,12453,4.302,4.302,NA,1228,NA,409513,10154978,AZE
Azerbaijan,Asia,12/3/2021,"Oxford/AstraZeneca, Sinovac",443888,443888,NA,7039,11692,4.371,4.371,NA,1153,NA,416552,10154978,AZE
Azerbaijan,Asia,13/3/2021,"Oxford/AstraZeneca, Sinovac",450316,450316,NA,6428,10844,4.434,4.434,NA,1070,NA,422980,10154978,AZE
Azerbaijan,Asia,14/3/2021,"Oxford/AstraZeneca, Sinovac",453586,453586,NA,3270,9545,4.467,4.467,NA,941,NA,426250,10154978,AZE
Azerbaijan,Asia,15/3/2021,"Oxford/AstraZeneca, Sinovac",434721,NA,NA,8471,8471,4.281,NA,NA,835,NA,434721,10154978,AZE
Azerbaijan,Asia,16/3/2021,"Oxford/AstraZeneca, Sinovac",442119,NA,NA,7398,7398,4.354,NA,NA,730,NA,442119,10154978,AZE
Azerbaijan,Asia,17/3/2021,"Oxford/AstraZeneca, Sinovac",447760,NA,NA,5641,5641,4.409,NA,NA,556,NA,447760,10154978,AZE
Azerbaijan,Asia,18/3/2021,"Oxford/AstraZeneca, Sinovac",452920,NA,NA,5160,5160,4.46,NA,NA,509,NA,452920,10154978,AZE
Azerbaijan,Asia,19/3/2021,"Oxford/AstraZeneca, Sinovac",457767,NA,NA,4847,4847,4.508,NA,NA,478,NA,457767,10154978,AZE
Azerbaijan,Asia,20/3/2021,"Oxford/AstraZeneca, Sinovac",482664,482664,NA,4621,4621,4.753,4.753,NA,456,NA,462388,10154978,AZE
Azerbaijan,Asia,21/3/2021,"Oxford/AstraZeneca, Sinovac",467203,NA,NA,4815,4815,4.601,NA,NA,475,NA,467203,10154978,AZE
Azerbaijan,Asia,22/3/2021,"Oxford/AstraZeneca, Sinovac",471986,NA,NA,4783,4783,4.648,NA,NA,472,NA,471986,10154978,AZE
Azerbaijan,Asia,23/3/2021,"Oxford/AstraZeneca, Sinovac",476738,NA,NA,4752,4752,4.695,NA,NA,469,NA,476738,10154978,AZE
Azerbaijan,Asia,24/3/2021,"Oxford/AstraZeneca, Sinovac",481458,NA,NA,4720,4720,4.741,NA,NA,466,NA,481458,10154978,AZE
Azerbaijan,Asia,25/3/2021,"Oxford/AstraZeneca, Sinovac",486147,NA,NA,4689,4689,4.787,NA,NA,462,NA,486147,10154978,AZE
Azerbaijan,Asia,26/3/2021,"Oxford/AstraZeneca, Sinovac",510420,510420,NA,4657,4657,5.026,5.026,NA,459,NA,490804,10154978,AZE
Azerbaijan,Asia,27/3/2021,"Oxford/AstraZeneca, Sinovac",503006,NA,NA,12202,12202,4.953,NA,NA,1203,NA,503006,10154978,AZE
Azerbaijan,Asia,28/3/2021,"Oxford/AstraZeneca, Sinovac",522784,NA,NA,19778,19778,5.148,NA,NA,1951,NA,522784,10154978,AZE
Azerbaijan,Asia,29/3/2021,"Oxford/AstraZeneca, Sinovac",550138,NA,NA,27354,27354,5.417,NA,NA,2698,NA,550138,10154978,AZE
Azerbaijan,Asia,30/3/2021,"Oxford/AstraZeneca, Sinovac",585068,NA,NA,34930,34930,5.761,NA,NA,3445,NA,585068,10154978,AZE
Azerbaijan,Asia,31/3/2021,"Oxford/AstraZeneca, Sinovac",627573,NA,NA,42505,42505,6.18,NA,NA,4192,NA,627573,10154978,AZE
Azerbaijan,Asia,1/4/2021,"Oxford/AstraZeneca, Sinovac",856363,558485,297878,50081,50081,8.433,5.5,2.933,4939,NA,677654,10154978,AZE
Azerbaijan,Asia,2/4/2021,"Oxford/AstraZeneca, Sinovac",889033,569994,319039,32670,54088,8.755,5.613,3.142,5335,NA,710324,10154978,AZE
Azerbaijan,Asia,3/4/2021,"Oxford/AstraZeneca, Sinovac",924813,582463,342350,35780,50962,9.107,5.736,3.371,5026,NA,746104,10154978,AZE
Azerbaijan,Asia,4/4/2021,"Oxford/AstraZeneca, Sinovac",947745,590914,356831,22932,46002,9.333,5.819,3.514,4537,NA,769036,10154978,AZE
Azerbaijan,Asia,5/4/2021,"Oxford/AstraZeneca, Sinovac",947947,591012,356935,202,37794,9.335,5.82,3.515,3728,NA,769238,10154978,AZE
Azerbaijan,Asia,6/4/2021,"Oxford/AstraZeneca, Sinovac",982291,611471,370820,34344,34463,9.673,6.021,3.652,3399,NA,803582,10154978,AZE
Azerbaijan,Asia,7/4/2021,"Oxford/AstraZeneca, Sinovac",1025790,639463,386327,43499,32441,10.101,6.297,3.804,3200,NA,847081,10154978,AZE
Azerbaijan,Asia,8/4/2021,"Oxford/AstraZeneca, Sinovac",1069488,672503,396985,43698,30446,10.532,6.622,3.909,3003,NA,890779,10154978,AZE
Azerbaijan,Asia,9/4/2021,"Oxford/AstraZeneca, Sinovac",1111722,706433,405289,42234,31813,10.948,6.957,3.991,3138,NA,933013,10154978,AZE
Azerbaijan,Asia,10/4/2021,"Oxford/AstraZeneca, Sinovac",1153549,739319,414230,41827,32677,11.359,7.28,4.079,3223,NA,974840,10154978,AZE
Azerbaijan,Asia,11/4/2021,"Oxford/AstraZeneca, Sinovac",1177087,758275,418812,23538,32763,11.591,7.467,4.124,3231,NA,998378,10154978,AZE
Azerbaijan,Asia,12/4/2021,"Oxford/AstraZeneca, Sinovac",1177187,758289,418898,100,32749,11.592,7.467,4.125,3230,NA,998478,10154978,AZE
Azerbaijan,Asia,13/4/2021,"Oxford/AstraZeneca, Sinovac",1212163,787066,425097,34976,32839,11.937,7.751,4.186,3239,NA,1033454,10154978,AZE
Azerbaijan,Asia,14/4/2021,"Oxford/AstraZeneca, Sinovac",1243191,813413,429778,31028,31057,12.242,8.01,4.232,3063,NA,1064482,10154978,AZE
Azerbaijan,Asia,15/4/2021,"Oxford/AstraZeneca, Sinovac",1271791,837304,434487,28600,28900,12.524,8.245,4.279,2850,NA,1093082,10154978,AZE
Azerbaijan,Asia,16/4/2021,"Oxford/AstraZeneca, Sinovac",1299323,859338,439985,27532,26800,12.795,8.462,4.333,2643,NA,1120614,10154978,AZE
Azerbaijan,Asia,17/4/2021,"Oxford/AstraZeneca, Sinovac",1325034,879356,445678,25711,24498,13.048,8.659,4.389,2416,NA,1146325,10154978,AZE
Azerbaijan,Asia,18/4/2021,"Oxford/AstraZeneca, Sinovac",1337361,889216,448145,12327,22896,13.17,8.756,4.413,2258,NA,1158652,10154978,AZE
Azerbaijan,Asia,19/4/2021,"Oxford/AstraZeneca, Sinovac",1337380,889232,448148,19,22885,13.17,8.757,4.413,2257,NA,1158671,10154978,AZE
Azerbaijan,Asia,20/4/2021,"Oxford/AstraZeneca, Sinovac",1352210,899213,452997,14830,20007,13.316,8.855,4.461,1973,NA,1173501,10154978,AZE
Azerbaijan,Asia,21/4/2021,"Oxford/AstraZeneca, Sinovac",1366890,908672,458218,14680,17671,13.46,8.948,4.512,1743,NA,1188181,10154978,AZE
Azerbaijan,Asia,22/4/2021,"Oxford/AstraZeneca, Sinovac",1381967,917877,464090,15077,15739,13.609,9.039,4.57,1552,NA,1203258,10154978,AZE
Azerbaijan,Asia,23/4/2021,"Oxford/AstraZeneca, Sinovac",1396391,926076,470315,14424,13867,13.751,9.119,4.631,1368,NA,1217682,10154978,AZE
Azerbaijan,Asia,24/4/2021,"Oxford/AstraZeneca, Sinovac",1412481,934906,477575,16090,12492,13.909,9.206,4.703,1232,NA,1233772,10154978,AZE
Azerbaijan,Asia,25/4/2021,"Oxford/AstraZeneca, Sinovac",1423295,939098,484197,10814,12276,14.016,9.248,4.768,1211,NA,1244586,10154978,AZE
Azerbaijan,Asia,26/4/2021,"Oxford/AstraZeneca, Sinovac",1423660,939460,484200,365,12326,14.019,9.251,4.768,1216,NA,1244951,10154978,AZE
Azerbaijan,Asia,27/4/2021,"Oxford/AstraZeneca, Sinovac",1440243,946834,493409,16583,12576,14.183,9.324,4.859,1240,NA,1261534,10154978,AZE
Azerbaijan,Asia,28/4/2021,"Oxford/AstraZeneca, Sinovac",1456114,953545,502569,15871,12746,14.339,9.39,4.949,1257,NA,1277405,10154978,AZE
Azerbaijan,Asia,29/4/2021,"Oxford/AstraZeneca, Sinovac",1471579,959804,511775,15465,12802,14.491,9.452,5.04,1263,NA,1292870,10154978,AZE
Azerbaijan,Asia,30/4/2021,"Oxford/AstraZeneca, Sinovac",1488218,966132,522086,16639,13118,14.655,9.514,5.141,1294,NA,1309509,10154978,AZE
Azerbaijan,Asia,1/5/2021,"Oxford/AstraZeneca, Sinovac",1505206,971523,533683,16988,13246,14.822,9.567,5.255,1306,NA,1326497,10154978,AZE
Azerbaijan,Asia,2/5/2021,"Oxford/AstraZeneca, Sinovac",1516923,975208,541715,11717,13375,14.938,9.603,5.334,1319,NA,1338214,10154978,AZE
Azerbaijan,Asia,3/5/2021,"Oxford/AstraZeneca, Sinovac",1352923,NA,NA,14709,14709,13.323,NA,NA,1451,NA,1352923,10154978,AZE
Azerbaijan,Asia,4/5/2021,"Oxford/AstraZeneca, Sinovac",1536328,980005,556323,13726,13726,15.129,9.65,5.478,1354,NA,1366649,10154978,AZE
Azerbaijan,Asia,5/5/2021,"Oxford/AstraZeneca, Sinovac",1566106,987962,578144,29778,15713,15.422,9.729,5.693,1550,NA,1396427,10154978,AZE
Azerbaijan,Asia,6/5/2021,"Oxford/AstraZeneca, Sinovac",1593883,992252,601631,27777,17472,15.696,9.771,5.924,1723,NA,1424204,10154978,AZE
Bahamas,Americas,14/3/2021,Oxford/AstraZeneca,110,100,NA,110,110,0.028,0.025,NA,280,110,110,393893,BHS
Bahamas,Americas,15/3/2021,Oxford/AstraZeneca,264,NA,NA,154,154,0.067,NA,NA,392,NA,264,393893,BHS
Bahamas,Americas,16/3/2021,Oxford/AstraZeneca,433,NA,NA,169,169,0.11,NA,NA,430,NA,433,393893,BHS
Bahamas,Americas,17/3/2021,Oxford/AstraZeneca,609,NA,NA,176,176,0.155,NA,NA,448,NA,609,393893,BHS
Bahamas,Americas,18/3/2021,Oxford/AstraZeneca,790,NA,NA,181,181,0.201,NA,NA,460,NA,790,393893,BHS
Bahamas,Americas,19/3/2021,Oxford/AstraZeneca,974,NA,NA,184,184,0.247,NA,NA,468,NA,974,393893,BHS
Bahamas,Americas,20/3/2021,Oxford/AstraZeneca,1160,NA,NA,186,186,0.294,NA,NA,473,NA,1160,393893,BHS
Bahamas,Americas,21/3/2021,Oxford/AstraZeneca,1500,1500,NA,199,199,0.381,0.381,NA,506,NA,1359,393893,BHS
Bahamas,Americas,22/3/2021,Oxford/AstraZeneca,1641,NA,NA,282,282,0.417,NA,NA,717,NA,1641,393893,BHS
Bahamas,Americas,23/3/2021,Oxford/AstraZeneca,2007,NA,NA,366,366,0.51,NA,NA,931,NA,2007,393893,BHS
Bahamas,Americas,24/3/2021,Oxford/AstraZeneca,2457,NA,NA,450,450,0.624,NA,NA,1144,NA,2457,393893,BHS
Bahamas,Americas,25/3/2021,Oxford/AstraZeneca,2991,NA,NA,534,534,0.759,NA,NA,1358,NA,2991,393893,BHS
Bahamas,Americas,26/3/2021,Oxford/AstraZeneca,3609,NA,NA,618,618,0.916,NA,NA,1572,NA,3609,393893,BHS
Bahamas,Americas,27/3/2021,Oxford/AstraZeneca,4311,NA,NA,702,702,1.094,NA,NA,1785,NA,4311,393893,BHS
Bahamas,Americas,28/3/2021,Oxford/AstraZeneca,7000,7000,NA,786,786,1.777,1.777,NA,1999,NA,5097,393893,BHS
Bahamas,Americas,29/3/2021,Oxford/AstraZeneca,5813,NA,NA,716,716,1.476,NA,NA,1821,NA,5813,393893,BHS
Bahamas,Americas,30/3/2021,Oxford/AstraZeneca,6460,NA,NA,647,647,1.64,NA,NA,1645,NA,6460,393893,BHS
Bahamas,Americas,31/3/2021,Oxford/AstraZeneca,7038,NA,NA,578,578,1.787,NA,NA,1470,NA,7038,393893,BHS
Bahamas,Americas,1/4/2021,Oxford/AstraZeneca,7546,NA,NA,508,508,1.916,NA,NA,1292,NA,7546,393893,BHS
Bahamas,Americas,2/4/2021,Oxford/AstraZeneca,7985,NA,NA,439,439,2.027,NA,NA,1116,NA,7985,393893,BHS
Bahamas,Americas,3/4/2021,Oxford/AstraZeneca,8354,NA,NA,369,369,2.121,NA,NA,938,NA,8354,393893,BHS
Bahamas,Americas,4/4/2021,Oxford/AstraZeneca,8654,NA,NA,300,300,2.197,NA,NA,763,NA,8654,393893,BHS
Bahamas,Americas,5/4/2021,Oxford/AstraZeneca,8954,NA,NA,300,300,2.273,NA,NA,763,NA,8954,393893,BHS
Bahamas,Americas,6/4/2021,Oxford/AstraZeneca,9254,NA,NA,300,300,2.349,NA,NA,763,NA,9254,393893,BHS
Bahamas,Americas,7/4/2021,Oxford/AstraZeneca,10000,10000,NA,300,300,2.539,2.539,NA,763,NA,9554,393893,BHS
Bahamas,Americas,8/4/2021,Oxford/AstraZeneca,9990,NA,NA,436,436,2.536,NA,NA,1109,NA,9990,393893,BHS
Bahamas,Americas,9/4/2021,Oxford/AstraZeneca,10561,NA,NA,571,571,2.681,NA,NA,1452,NA,10561,393893,BHS
Bahamas,Americas,10/4/2021,Oxford/AstraZeneca,11268,NA,NA,707,707,2.861,NA,NA,1798,NA,11268,393893,BHS
Bahamas,Americas,11/4/2021,Oxford/AstraZeneca,15000,15000,NA,843,843,3.808,3.808,NA,2144,NA,12111,393893,BHS
Bahamas,Americas,12/4/2021,Oxford/AstraZeneca,13021,NA,NA,910,910,3.306,NA,NA,2314,NA,13021,393893,BHS
Bahamas,Americas,13/4/2021,Oxford/AstraZeneca,13997,NA,NA,976,976,3.554,NA,NA,2482,NA,13997,393893,BHS
Bahamas,Americas,14/4/2021,Oxford/AstraZeneca,15040,NA,NA,1043,1043,3.818,NA,NA,2652,NA,15040,393893,BHS
Bahamas,Americas,15/4/2021,Oxford/AstraZeneca,16014,NA,NA,974,974,4.066,NA,NA,2477,NA,16014,393893,BHS
Bahamas,Americas,16/4/2021,Oxford/AstraZeneca,16919,NA,NA,905,905,4.295,NA,NA,2301,NA,16919,393893,BHS
Bahamas,Americas,17/4/2021,Oxford/AstraZeneca,17755,NA,NA,836,836,4.508,NA,NA,2126,NA,17755,393893,BHS
Bahamas,Americas,18/4/2021,Oxford/AstraZeneca,18522,NA,NA,767,767,4.702,NA,NA,1950,NA,18522,393893,BHS
Bahamas,Americas,19/4/2021,Oxford/AstraZeneca,19289,NA,NA,767,767,4.897,NA,NA,1950,NA,19289,393893,BHS
Bahamas,Americas,20/4/2021,Oxford/AstraZeneca,21907,21907,NA,767,767,5.562,5.562,NA,1950,NA,20056,393893,BHS
Bahamas,Americas,21/4/2021,Oxford/AstraZeneca,20791,NA,NA,735,735,5.278,NA,NA,1869,NA,20791,393893,BHS
Bahamas,Americas,22/4/2021,Oxford/AstraZeneca,21494,NA,NA,703,703,5.457,NA,NA,1788,NA,21494,393893,BHS
Bahamas,Americas,23/4/2021,Oxford/AstraZeneca,22164,NA,NA,670,670,5.627,NA,NA,1704,NA,22164,393893,BHS
Bahamas,Americas,24/4/2021,Oxford/AstraZeneca,22802,NA,NA,638,638,5.789,NA,NA,1622,NA,22802,393893,BHS
Bahamas,Americas,25/4/2021,Oxford/AstraZeneca,23407,NA,NA,605,605,5.942,NA,NA,1538,NA,23407,393893,BHS
Bahamas,Americas,26/4/2021,Oxford/AstraZeneca,23980,NA,NA,573,573,6.088,NA,NA,1457,NA,23980,393893,BHS
Bahamas,Americas,27/4/2021,Oxford/AstraZeneca,25692,25692,NA,541,541,6.523,6.523,NA,1376,NA,24521,393893,BHS
Bahrain,Asia,23/12/2020,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",38965,38965,NA,38965,NA,2.277,2.277,NA,NA,38965,38965,1711057,BHR
Bahrain,Asia,24/12/2020,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",50071,50071,NA,11106,11106,2.926,2.926,NA,6527,NA,50071,1711057,BHR
Bahrain,Asia,25/12/2020,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",50543,50543,NA,472,5789,2.954,2.954,NA,3402,NA,50543,1711057,BHR
Bahrain,Asia,26/12/2020,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",51556,51556,NA,1013,4197,3.013,3.013,NA,2467,NA,51556,1711057,BHR
Bahrain,Asia,27/12/2020,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",53614,53614,NA,2058,3662,3.133,3.133,NA,2152,NA,53614,1711057,BHR
Bahrain,Asia,28/12/2020,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",55014,55014,NA,1400,3210,3.215,3.215,NA,1886,NA,55014,1711057,BHR
Bahrain,Asia,29/12/2020,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",56041,56041,NA,1027,2846,3.275,3.275,NA,1673,NA,56041,1711057,BHR
Bahrain,Asia,30/12/2020,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",57317,57317,NA,1276,2622,3.35,3.35,NA,1541,NA,57317,1711057,BHR
Bahrain,Asia,31/12/2020,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",58643,58643,NA,1326,1225,3.427,3.427,NA,720,NA,58643,1711057,BHR
Bahrain,Asia,1/1/2021,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",59351,59351,NA,708,1258,3.469,3.469,NA,739,NA,59351,1711057,BHR
Bahrain,Asia,2/1/2021,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",60097,60097,NA,746,1220,3.512,3.512,NA,717,NA,60097,1711057,BHR
Bahrain,Asia,3/1/2021,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",60689,60689,NA,592,1011,3.547,3.547,NA,594,NA,60689,1711057,BHR
Bahrain,Asia,4/1/2021,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",61612,61612,NA,923,943,3.601,3.601,NA,554,NA,61612,1711057,BHR
Bahrain,Asia,5/1/2021,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",63893,63893,NA,2281,1122,3.734,3.734,NA,659,NA,63893,1711057,BHR
Bahrain,Asia,6/1/2021,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",68472,68472,NA,4579,1594,4.002,4.002,NA,937,NA,68472,1711057,BHR
Bahrain,Asia,7/1/2021,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",72239,72239,NA,3767,1942,4.222,4.222,NA,1141,NA,72239,1711057,BHR
Bahrain,Asia,8/1/2021,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",78291,78291,NA,6052,2706,4.576,4.576,NA,1590,NA,78291,1711057,BHR
Bahrain,Asia,9/1/2021,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",84157,84157,NA,5866,3437,4.918,4.918,NA,2020,NA,84157,1711057,BHR
